event_id,video_id,interaction_id,fusion_id,signature_id,start_frame,end_frame,duration_seconds,person_track_id,vehicle_track_id,location,decision,signature_score,confidence,matched_signature_name,behaviour_patterns,detected_actions,thumbnail_path,video_clip_path
EVT-SIG-BCCE0B5B,1.mp4,INT-0001,FUSED-INT-0001,SIG-BCCE0B5B,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-BCCE0B5B.jpg,outputs/forensic_clips/event_EVT-SIG-BCCE0B5B.avi
EVT-SIG-640E3484,1.mp4,INT-0001,FUSED-INT-0001,SIG-640E3484,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-640E3484.jpg,outputs/forensic_clips/event_EVT-SIG-640E3484.avi
EVT-SIG-773A70F0,1.mp4,INT-0001,FUSED-INT-0001,SIG-773A70F0,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-773A70F0.jpg,outputs/forensic_clips/event_EVT-SIG-773A70F0.avi
EVT-SIG-0CDA3EBC,1.mp4,INT-0001,FUSED-INT-0001,SIG-0CDA3EBC,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-0CDA3EBC.jpg,outputs/forensic_clips/event_EVT-SIG-0CDA3EBC.avi
EVT-SIG-FD505517,1.mp4,INT-0001,FUSED-INT-0001,SIG-FD505517,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-FD505517.jpg,outputs/forensic_clips/event_EVT-SIG-FD505517.avi
EVT-SIG-79E8BE2D,1.mp4,INT-0001,FUSED-INT-0001,SIG-79E8BE2D,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-79E8BE2D.jpg,outputs/forensic_clips/event_EVT-SIG-79E8BE2D.avi
EVT-SIG-8C5830BA,1.mp4,INT-0001,FUSED-INT-0001,SIG-8C5830BA,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-8C5830BA.jpg,outputs/forensic_clips/event_EVT-SIG-8C5830BA.avi
EVT-SIG-2ABF1A3A,1.mp4,INT-0001,FUSED-INT-0001,SIG-2ABF1A3A,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-2ABF1A3A.jpg,outputs/forensic_clips/event_EVT-SIG-2ABF1A3A.avi
EVT-SIG-F72125DC,1.mp4,INT-0001,FUSED-INT-0001,SIG-F72125DC,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-F72125DC.jpg,outputs/forensic_clips/event_EVT-SIG-F72125DC.avi
EVT-SIG-6CAB5B26,1.mp4,INT-0001,FUSED-INT-0001,SIG-6CAB5B26,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-6CAB5B26.jpg,outputs/forensic_clips/event_EVT-SIG-6CAB5B26.avi
EVT-SIG-5AE05712,1.mp4,INT-0001,FUSED-INT-0001,SIG-5AE05712,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-5AE05712.jpg,outputs/forensic_clips/event_EVT-SIG-5AE05712.avi
EVT-SIG-B9917678,1.mp4,INT-0001,FUSED-INT-0001,SIG-B9917678,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-B9917678.jpg,outputs/forensic_clips/event_EVT-SIG-B9917678.avi
EVT-SIG-662A0F8D,1.mp4,INT-0001,FUSED-INT-0001,SIG-662A0F8D,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-662A0F8D.jpg,outputs/forensic_clips/event_EVT-SIG-662A0F8D.avi
EVT-SIG-4366A10C,1.mp4,INT-0001,FUSED-INT-0001,SIG-4366A10C,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-4366A10C.jpg,outputs/forensic_clips/event_EVT-SIG-4366A10C.avi
EVT-SIG-AB340A1E,1.mp4,INT-0001,FUSED-INT-0001,SIG-AB340A1E,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-AB340A1E.jpg,outputs/forensic_clips/event_EVT-SIG-AB340A1E.avi
EVT-SIG-A4F36B09,1.mp4,INT-0001,FUSED-INT-0001,SIG-A4F36B09,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-A4F36B09.jpg,outputs/forensic_clips/event_EVT-SIG-A4F36B09.avi
EVT-SIG-CFD4DC48,1.mp4,INT-0001,FUSED-INT-0001,SIG-CFD4DC48,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-CFD4DC48.jpg,outputs/forensic_clips/event_EVT-SIG-CFD4DC48.avi
EVT-SIG-67AEB7F0,1.mp4,INT-0001,FUSED-INT-0001,SIG-67AEB7F0,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-67AEB7F0.jpg,outputs/forensic_clips/event_EVT-SIG-67AEB7F0.avi
EVT-SIG-601D3BF2,1.mp4,INT-0001,FUSED-INT-0001,SIG-601D3BF2,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-601D3BF2.jpg,outputs/forensic_clips/event_EVT-SIG-601D3BF2.avi
EVT-SIG-8C04750A,1.mp4,INT-0001,FUSED-INT-0001,SIG-8C04750A,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-8C04750A.jpg,outputs/forensic_clips/event_EVT-SIG-8C04750A.avi
EVT-SIG-EC09B344,1.mp4,INT-0001,FUSED-INT-0001,SIG-EC09B344,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-EC09B344.jpg,outputs/forensic_clips/event_EVT-SIG-EC09B344.avi
EVT-SIG-90694665,1.mp4,INT-0001,FUSED-INT-0001,SIG-90694665,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-90694665.jpg,outputs/forensic_clips/event_EVT-SIG-90694665.avi
EVT-SIG-1EA741AB,1.mp4,INT-0001,FUSED-INT-0001,SIG-1EA741AB,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-1EA741AB.jpg,outputs/forensic_clips/event_EVT-SIG-1EA741AB.avi
EVT-SIG-51ACADB0,1.mp4,INT-0001,FUSED-INT-0001,SIG-51ACADB0,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-51ACADB0.jpg,outputs/forensic_clips/event_EVT-SIG-51ACADB0.avi
EVT-SIG-AB47A528,1.mp4,INT-0001,FUSED-INT-0001,SIG-AB47A528,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-AB47A528.jpg,outputs/forensic_clips/event_EVT-SIG-AB47A528.avi
EVT-SIG-BD80A540,1.mp4,INT-0001,FUSED-INT-0001,SIG-BD80A540,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-BD80A540.jpg,outputs/forensic_clips/event_EVT-SIG-BD80A540.avi
EVT-SIG-8F5FDCC8,1.mp4,INT-0001,FUSED-INT-0001,SIG-8F5FDCC8,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-8F5FDCC8.jpg,outputs/forensic_clips/event_EVT-SIG-8F5FDCC8.avi
EVT-SIG-DFF8D68A,1.mp4,INT-0001,FUSED-INT-0001,SIG-DFF8D68A,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-DFF8D68A.jpg,outputs/forensic_clips/event_EVT-SIG-DFF8D68A.avi
EVT-SIG-07FF251F,1.mp4,INT-0001,FUSED-INT-0001,SIG-07FF251F,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-07FF251F.jpg,outputs/forensic_clips/event_EVT-SIG-07FF251F.avi
EVT-SIG-57DEF1FB,1.mp4,INT-0001,FUSED-INT-0001,SIG-57DEF1FB,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-57DEF1FB.jpg,outputs/forensic_clips/event_EVT-SIG-57DEF1FB.avi
EVT-SIG-0C8D8BCB,1.mp4,INT-0001,FUSED-INT-0001,SIG-0C8D8BCB,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-0C8D8BCB.jpg,outputs/forensic_clips/event_EVT-SIG-0C8D8BCB.avi
EVT-SIG-DD76FF36,1.mp4,INT-0001,FUSED-INT-0001,SIG-DD76FF36,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-DD76FF36.jpg,outputs/forensic_clips/event_EVT-SIG-DD76FF36.avi
EVT-SIG-7F5FBD7E,1.mp4,INT-0001,FUSED-INT-0001,SIG-7F5FBD7E,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-7F5FBD7E.jpg,outputs/forensic_clips/event_EVT-SIG-7F5FBD7E.avi
EVT-SIG-0B3268A3,1.mp4,INT-0001,FUSED-INT-0001,SIG-0B3268A3,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-0B3268A3.jpg,outputs/forensic_clips/event_EVT-SIG-0B3268A3.avi
EVT-SIG-EF409E3B,1.mp4,INT-0001,FUSED-INT-0001,SIG-EF409E3B,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-EF409E3B.jpg,outputs/forensic_clips/event_EVT-SIG-EF409E3B.avi
EVT-SIG-39EF3194,1.mp4,INT-0001,FUSED-INT-0001,SIG-39EF3194,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-39EF3194.jpg,outputs/forensic_clips/event_EVT-SIG-39EF3194.avi
EVT-SIG-ACB768E2,1.mp4,INT-0001,FUSED-INT-0001,SIG-ACB768E2,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-ACB768E2.jpg,outputs/forensic_clips/event_EVT-SIG-ACB768E2.avi
EVT-SIG-83CD0AC6,1.mp4,INT-0001,FUSED-INT-0001,SIG-83CD0AC6,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-83CD0AC6.jpg,outputs/forensic_clips/event_EVT-SIG-83CD0AC6.avi
EVT-SIG-A169C745,1.mp4,INT-0001,FUSED-INT-0001,SIG-A169C745,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-A169C745.jpg,outputs/forensic_clips/event_EVT-SIG-A169C745.avi
EVT-SIG-B772CFB2,1.mp4,INT-0001,FUSED-INT-0001,SIG-B772CFB2,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-B772CFB2.jpg,outputs/forensic_clips/event_EVT-SIG-B772CFB2.avi
EVT-SIG-686DD5CA,1.mp4,INT-0001,FUSED-INT-0001,SIG-686DD5CA,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-686DD5CA.jpg,outputs/forensic_clips/event_EVT-SIG-686DD5CA.avi
EVT-SIG-352BAB38,1.mp4,INT-0001,FUSED-INT-0001,SIG-352BAB38,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-352BAB38.jpg,outputs/forensic_clips/event_EVT-SIG-352BAB38.avi
EVT-SIG-09125E55,1.mp4,INT-0001,FUSED-INT-0001,SIG-09125E55,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-09125E55.jpg,outputs/forensic_clips/event_EVT-SIG-09125E55.avi
EVT-SIG-461AC2A9,1.mp4,INT-0001,FUSED-INT-0001,SIG-461AC2A9,44,44,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-461AC2A9.jpg,outputs/forensic_clips/event_EVT-SIG-461AC2A9.avi
EVT-SIG-D72CAF22,1.mp4,INT-0002,FUSED-INT-0002,SIG-D72CAF22,311,311,0.033,-1,-1,Camera 1,No Match,0.1,0.056,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-D72CAF22.jpg,outputs/forensic_clips/event_EVT-SIG-D72CAF22.avi
EVT-SIG-DDBC6977,1.mp4,INT-0001,FUSED-INT-0001,SIG-DDBC6977,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-DDBC6977.jpg,outputs/forensic_clips/event_EVT-SIG-DDBC6977.avi
EVT-SIG-E2C4436A,1.mp4,INT-0002,FUSED-INT-0002,SIG-E2C4436A,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-E2C4436A.jpg,outputs/forensic_clips/event_EVT-SIG-E2C4436A.avi
EVT-SIG-6FE21747,1.mp4,INT-0001,FUSED-INT-0001,SIG-6FE21747,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-6FE21747.jpg,outputs/forensic_clips/event_EVT-SIG-6FE21747.avi
EVT-SIG-B9BF8197,1.mp4,INT-0002,FUSED-INT-0002,SIG-B9BF8197,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-B9BF8197.jpg,outputs/forensic_clips/event_EVT-SIG-B9BF8197.avi
EVT-SIG-D2792EAE,1.mp4,INT-0001,FUSED-INT-0001,SIG-D2792EAE,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-D2792EAE.jpg,outputs/forensic_clips/event_EVT-SIG-D2792EAE.avi
EVT-SIG-00B7D4E9,1.mp4,INT-0002,FUSED-INT-0002,SIG-00B7D4E9,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-00B7D4E9.jpg,outputs/forensic_clips/event_EVT-SIG-00B7D4E9.avi
EVT-SIG-4ED84F24,1.mp4,INT-0001,FUSED-INT-0001,SIG-4ED84F24,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-4ED84F24.jpg,outputs/forensic_clips/event_EVT-SIG-4ED84F24.avi
EVT-SIG-1674F6B8,1.mp4,INT-0002,FUSED-INT-0002,SIG-1674F6B8,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-1674F6B8.jpg,outputs/forensic_clips/event_EVT-SIG-1674F6B8.avi
EVT-SIG-C1E90B3E,1.mp4,INT-0001,FUSED-INT-0001,SIG-C1E90B3E,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-C1E90B3E.jpg,outputs/forensic_clips/event_EVT-SIG-C1E90B3E.avi
EVT-SIG-6C357D0A,1.mp4,INT-0002,FUSED-INT-0002,SIG-6C357D0A,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-6C357D0A.jpg,outputs/forensic_clips/event_EVT-SIG-6C357D0A.avi
EVT-SIG-614DCA47,1.mp4,INT-0001,FUSED-INT-0001,SIG-614DCA47,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-614DCA47.jpg,outputs/forensic_clips/event_EVT-SIG-614DCA47.avi
EVT-SIG-740F16BC,1.mp4,INT-0002,FUSED-INT-0002,SIG-740F16BC,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-740F16BC.jpg,outputs/forensic_clips/event_EVT-SIG-740F16BC.avi
EVT-SIG-3C43BF62,1.mp4,INT-0001,FUSED-INT-0001,SIG-3C43BF62,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-3C43BF62.jpg,outputs/forensic_clips/event_EVT-SIG-3C43BF62.avi
EVT-SIG-3D838B59,1.mp4,INT-0002,FUSED-INT-0002,SIG-3D838B59,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-3D838B59.jpg,outputs/forensic_clips/event_EVT-SIG-3D838B59.avi
EVT-SIG-98CC0C9E,1.mp4,INT-0001,FUSED-INT-0001,SIG-98CC0C9E,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-98CC0C9E.jpg,outputs/forensic_clips/event_EVT-SIG-98CC0C9E.avi
EVT-SIG-BEBC09A5,1.mp4,INT-0002,FUSED-INT-0002,SIG-BEBC09A5,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-BEBC09A5.jpg,outputs/forensic_clips/event_EVT-SIG-BEBC09A5.avi
EVT-SIG-4C7A225C,1.mp4,INT-0001,FUSED-INT-0001,SIG-4C7A225C,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-4C7A225C.jpg,outputs/forensic_clips/event_EVT-SIG-4C7A225C.avi
EVT-SIG-7E0FD731,1.mp4,INT-0002,FUSED-INT-0002,SIG-7E0FD731,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-7E0FD731.jpg,outputs/forensic_clips/event_EVT-SIG-7E0FD731.avi
EVT-SIG-D3E5FE8E,1.mp4,INT-0001,FUSED-INT-0001,SIG-D3E5FE8E,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-D3E5FE8E.jpg,outputs/forensic_clips/event_EVT-SIG-D3E5FE8E.avi
EVT-SIG-AD36F519,1.mp4,INT-0002,FUSED-INT-0002,SIG-AD36F519,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-AD36F519.jpg,outputs/forensic_clips/event_EVT-SIG-AD36F519.avi
EVT-SIG-D9A1E057,1.mp4,INT-0001,FUSED-INT-0001,SIG-D9A1E057,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-D9A1E057.jpg,outputs/forensic_clips/event_EVT-SIG-D9A1E057.avi
EVT-SIG-F87CCF06,1.mp4,INT-0002,FUSED-INT-0002,SIG-F87CCF06,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-F87CCF06.jpg,outputs/forensic_clips/event_EVT-SIG-F87CCF06.avi
EVT-SIG-A29FC830,1.mp4,INT-0001,FUSED-INT-0001,SIG-A29FC830,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-A29FC830.jpg,outputs/forensic_clips/event_EVT-SIG-A29FC830.avi
EVT-SIG-F217AAFF,1.mp4,INT-0002,FUSED-INT-0002,SIG-F217AAFF,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-F217AAFF.jpg,outputs/forensic_clips/event_EVT-SIG-F217AAFF.avi
EVT-SIG-53B4CAD7,1.mp4,INT-0001,FUSED-INT-0001,SIG-53B4CAD7,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-53B4CAD7.jpg,outputs/forensic_clips/event_EVT-SIG-53B4CAD7.avi
EVT-SIG-7E5F6B11,1.mp4,INT-0002,FUSED-INT-0002,SIG-7E5F6B11,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-7E5F6B11.jpg,outputs/forensic_clips/event_EVT-SIG-7E5F6B11.avi
EVT-SIG-47E15F14,1.mp4,INT-0001,FUSED-INT-0001,SIG-47E15F14,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-47E15F14.jpg,outputs/forensic_clips/event_EVT-SIG-47E15F14.avi
EVT-SIG-E9C4AB04,1.mp4,INT-0002,FUSED-INT-0002,SIG-E9C4AB04,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-E9C4AB04.jpg,outputs/forensic_clips/event_EVT-SIG-E9C4AB04.avi
EVT-SIG-A7C0A43A,1.mp4,INT-0001,FUSED-INT-0001,SIG-A7C0A43A,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-A7C0A43A.jpg,outputs/forensic_clips/event_EVT-SIG-A7C0A43A.avi
EVT-SIG-14D32F92,1.mp4,INT-0002,FUSED-INT-0002,SIG-14D32F92,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-14D32F92.jpg,outputs/forensic_clips/event_EVT-SIG-14D32F92.avi
EVT-SIG-9D324A21,1.mp4,INT-0001,FUSED-INT-0001,SIG-9D324A21,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-9D324A21.jpg,outputs/forensic_clips/event_EVT-SIG-9D324A21.avi
EVT-SIG-9347DCF5,1.mp4,INT-0002,FUSED-INT-0002,SIG-9347DCF5,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-9347DCF5.jpg,outputs/forensic_clips/event_EVT-SIG-9347DCF5.avi
EVT-SIG-5F80E388,1.mp4,INT-0001,FUSED-INT-0001,SIG-5F80E388,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-5F80E388.jpg,outputs/forensic_clips/event_EVT-SIG-5F80E388.avi
EVT-SIG-6D36A02E,1.mp4,INT-0002,FUSED-INT-0002,SIG-6D36A02E,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-6D36A02E.jpg,outputs/forensic_clips/event_EVT-SIG-6D36A02E.avi
EVT-SIG-340A38B4,1.mp4,INT-0001,FUSED-INT-0001,SIG-340A38B4,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-340A38B4.jpg,outputs/forensic_clips/event_EVT-SIG-340A38B4.avi
EVT-SIG-423C9D0F,1.mp4,INT-0002,FUSED-INT-0002,SIG-423C9D0F,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-423C9D0F.jpg,outputs/forensic_clips/event_EVT-SIG-423C9D0F.avi
EVT-SIG-EE824F52,1.mp4,INT-0001,FUSED-INT-0001,SIG-EE824F52,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-EE824F52.jpg,outputs/forensic_clips/event_EVT-SIG-EE824F52.avi
EVT-SIG-6B2BF0B2,1.mp4,INT-0002,FUSED-INT-0002,SIG-6B2BF0B2,311,311,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-6B2BF0B2.jpg,outputs/forensic_clips/event_EVT-SIG-6B2BF0B2.avi
EVT-SIG-F88C58C6,1.mp4,INT-0001,FUSED-INT-0001,SIG-F88C58C6,44,44,0.033,-1,-1,Camera 1,No Match,0.0,0.0,StandardMotorcycleSnatch,,,outputs\forensic_thumbnails/thumb_EVT-SIG-F88C58C6.jpg,outputs/forensic_clips/event_EVT-SIG-F88C58C6.avi
