video_name,method,total_frames,motion_frames,discarded_frames,reduction_percentage,processing_time_seconds,fps,continuity_score,avg_segment_length,num_segments,average_motion_area_ratio,maximum_motion_area_ratio,minimum_motion_area_ratio
13_0.mp4,FrameDifference,346,0,346,100.0,0.48333959999945364,715.852787564667,0.0,0.0,0,0.0,0.0,0.0
13_0.mp4,MOG2,346,342,4,1.1560693641618496,2.010087599999679,172.13180161902162,0.9853801169590644,68.4,5,0.18730386836198235,1.0,0.05557528409090909
13_0.mp4,KNN,346,346,0,0.0,5.567870499999117,62.14224989608772,0.9971098265895953,346.0,1,0.18004036139027546,1.0,0.09501262626262626
13_0.mp4,GMM,346,56,290,83.8150289017341,4.421328500000527,78.25702161690965,0.9821428571428571,56.0,1,0.06019088062545092,0.0741891571969697,0.04938052398989899
14.mp4,Baseline,232,232,0,0.0,1.4480072999976983,160.2201867355011,0.9956896551724138,232.0,1,1.0,1.0,1.0
14.mp4,FrameDifference,232,135,97,41.810344827586206,2.0587019999984477,112.6923663551961,0.8074074074074075,5.1923076923076925,26,0.10072322691615229,0.9947829861111112,0.00640625
14.mp4,MOG2,232,232,0,0.0,7.038958700002695,32.95942054609742,0.9956896551724138,232.0,1,0.5013319554822198,1.0,0.022569444444444444
14.mp4,KNN,232,232,0,0.0,14.629672399998526,15.858181486006712,0.9956896551724138,232.0,1,0.630786034595007,1.0,0.14241861979166667
14.mp4,GMM,232,228,4,1.7241379310344827,29.565954499998043,7.846863188537186,0.9956140350877193,228.0,1,0.1739762845699318,0.7253157552083334,0.007701822916666667
14_0.mp4,Baseline,181,181,0,0.0,0.21839580000232672,828.7705166403002,0.994475138121547,181.0,1,1.0,1.0,1.0
14_0.mp4,FrameDifference,181,0,181,100.0,0.30264680000254884,598.0568768560436,0.0,0.0,0,0.0,0.0,0.0
14_0.mp4,MOG2,181,164,17,9.392265193370166,1.0963691999968432,165.09037284203274,0.9817073170731707,54.666666666666664,3,0.1238641881210478,1.0,0.030364583333333334
14_0.mp4,KNN,181,181,0,0.0,2.383259199999884,75.94641824943288,0.994475138121547,181.0,1,0.09545468206466125,1.0,0.03139467592592592
14_0.mp4,GMM,181,0,181,100.0,4.336407599999802,41.73961875724235,0.0,0.0,0,0.0,0.0,0.0
16.mp4,Baseline,263,263,0,0.0,0.3080246999998053,853.8276313560771,0.9961977186311787,263.0,1,1.0,1.0,1.0
16.mp4,FrameDifference,263,42,221,84.03041825095056,0.4174715999979526,629.9829736951923,0.6666666666666666,3.0,14,0.06773428426248548,0.1446112804878049,0.03948170731707317
16.mp4,MOG2,263,256,7,2.6615969581749046,2.287251900001138,114.98514877170685,0.984375,64.0,4,0.18294347251333837,1.0,0.03854420731707317
16.mp4,KNN,263,263,0,0.0,6.097830000002432,43.130097100098745,0.9961977186311787,263.0,1,0.18607327506259863,1.0,0.05983231707317073
16.mp4,GMM,263,132,131,49.80988593155893,5.3210956000002625,49.4259114607877,0.946969696969697,18.857142857142858,7,0.04942702559127862,0.07591463414634146,0.03823932926829268
16_0.mp4,Baseline,281,281,0,0.0,0.33334409999952186,842.9727719806742,0.99644128113879,281.0,1,1.0,1.0,1.0
16_0.mp4,FrameDifference,281,1,280,99.644128113879,0.38451290000011795,730.7947275628823,0.0,1.0,1,0.05643347537878788,0.05643347537878788,0.05643347537878788
16_0.mp4,MOG2,281,276,5,1.7793594306049825,1.5340204000021913,183.1787895386519,0.9927536231884058,138.0,2,0.1213625155540916,1.0,0.04953835227272727
