video_name,method,threshold_percentage,frames_retained,reduction_percentage,continuity_score,average_motion_area
11.mp4,GMM,5.0%,151,16.574585635359114,0.9735099337748344,0.10715552997378584
11.mp4,GMM,10.0%,61,66.29834254143645,0.8852459016393442,0.15405293004326048
11_0.mp4,Baseline,0.0%,106,0.0,0.9905660377358491,1.0
11_0.mp4,Baseline,0.5%,106,0.0,0.9905660377358491,1.0
11_0.mp4,Baseline,1.0%,106,0.0,0.9905660377358491,1.0
11_0.mp4,Baseline,2.0%,106,0.0,0.9905660377358491,1.0
11_0.mp4,Baseline,5.0%,106,0.0,0.9905660377358491,1.0
11_0.mp4,Baseline,10.0%,106,0.0,0.9905660377358491,1.0
11_0.mp4,FrameDifference,0.0%,87,17.92452830188679,0.8275862068965517,0.05053848365744232
11_0.mp4,FrameDifference,0.5%,87,17.92452830188679,0.8275862068965517,0.05053848365744232
11_0.mp4,FrameDifference,1.0%,86,18.867924528301888,0.8255813953488372,0.051035020497172
11_0.mp4,FrameDifference,2.0%,77,27.358490566037734,0.7792207792207793,0.05505016438167531
11_0.mp4,FrameDifference,5.0%,33,68.86792452830188,0.5757575757575758,0.0813057262485692
11_0.mp4,FrameDifference,10.0%,7,93.39622641509435,0.42857142857142855,0.12010141531761809
11_0.mp4,MOG2,0.0%,106,0.0,0.9905660377358491,0.19893258374282607
11_0.mp4,MOG2,0.5%,106,0.0,0.9905660377358491,0.19893258374282607
11_0.mp4,MOG2,1.0%,106,0.0,0.9905660377358491,0.19893258374282607
11_0.mp4,MOG2,2.0%,105,0.9433962264150944,0.9809523809523809,0.20067785088411333
11_0.mp4,MOG2,5.0%,105,0.9433962264150944,0.9809523809523809,0.20067785088411333
11_0.mp4,MOG2,10.0%,96,9.433962264150944,0.9479166666666666,0.21161368018739415
11_0.mp4,KNN,0.0%,106,0.0,0.9905660377358491,0.22847709341435662
11_0.mp4,KNN,0.5%,106,0.0,0.9905660377358491,0.22847709341435662
11_0.mp4,KNN,1.0%,106,0.0,0.9905660377358491,0.22847709341435662
11_0.mp4,KNN,2.0%,106,0.0,0.9905660377358491,0.22847709341435662
11_0.mp4,KNN,5.0%,106,0.0,0.9905660377358491,0.22847709341435662
11_0.mp4,KNN,10.0%,106,0.0,0.9905660377358491,0.22847709341435662
11_0.mp4,GMM,0.0%,104,1.8867924528301887,0.9903846153846154,0.04283338430952745
11_0.mp4,GMM,0.5%,104,1.8867924528301887,0.9903846153846154,0.04283338430952745
11_0.mp4,GMM,1.0%,103,2.8301886792452833,0.9902912621359223,0.04315654079835979
11_0.mp4,GMM,2.0%,85,19.81132075471698,0.9764705882352941,0.048809902025753985
11_0.mp4,GMM,5.0%,33,68.86792452830188,0.9090909090909091,0.07304661090694889
11_0.mp4,GMM,10.0%,6,94.33962264150944,0.6666666666666666,0.1097298155511376
12.mp4,Baseline,0.0%,300,0.0,0.9966666666666667,1.0
12.mp4,Baseline,0.5%,300,0.0,0.9966666666666667,1.0
12.mp4,Baseline,1.0%,300,0.0,0.9966666666666667,1.0
12.mp4,Baseline,2.0%,300,0.0,0.9966666666666667,1.0
12.mp4,Baseline,5.0%,300,0.0,0.9966666666666667,1.0
12.mp4,Baseline,10.0%,300,0.0,0.9966666666666667,1.0
12.mp4,FrameDifference,0.0%,299,0.33333333333333337,0.9966555183946488,0.14220836672008544
12.mp4,FrameDifference,0.5%,299,0.33333333333333337,0.9966555183946488,0.14220836672008544
12.mp4,FrameDifference,1.0%,299,0.33333333333333337,0.9966555183946488,0.14220836672008544
12.mp4,FrameDifference,2.0%,288,4.0,0.9791666666666666,0.1470242648654514
12.mp4,FrameDifference,5.0%,247,17.666666666666668,0.9311740890688259,0.165786398588619
12.mp4,FrameDifference,10.0%,179,40.33333333333333,0.88268156424581,0.19936075467489137
12.mp4,MOG2,0.0%,300,0.0,0.9966666666666667,0.5977602683738426
12.mp4,MOG2,0.5%,300,0.0,0.9966666666666667,0.5977602683738426
12.mp4,MOG2,1.0%,300,0.0,0.9966666666666667,0.5977602683738426
12.mp4,MOG2,2.0%,300,0.0,0.9966666666666667,0.5977602683738426
12.mp4,MOG2,5.0%,300,0.0,0.9966666666666667,0.5977602683738426
12.mp4,MOG2,10.0%,300,0.0,0.9966666666666667,0.5977602683738426
12.mp4,KNN,0.0%,300,0.0,0.9966666666666667,0.801924482783565
12.mp4,KNN,0.5%,300,0.0,0.9966666666666667,0.801924482783565
12.mp4,KNN,1.0%,300,0.0,0.9966666666666667,0.801924482783565
12.mp4,KNN,2.0%,300,0.0,0.9966666666666667,0.801924482783565
12.mp4,KNN,5.0%,300,0.0,0.9966666666666667,0.801924482783565
12.mp4,KNN,10.0%,300,0.0,0.9966666666666667,0.801924482783565
12.mp4,GMM,0.0%,299,0.33333333333333337,0.9966555183946488,0.11492466569699941
12.mp4,GMM,0.5%,299,0.33333333333333337,0.9966555183946488,0.11492466569699941
12.mp4,GMM,1.0%,299,0.33333333333333337,0.9966555183946488,0.11492466569699941
12.mp4,GMM,2.0%,298,0.6666666666666667,0.9966442953020134,0.11524482880662769
12.mp4,GMM,5.0%,291,3.0,0.993127147766323,0.11694099906930139
12.mp4,GMM,10.0%,108,64.0,0.9537037037037037,0.19048342857831782
13_0.mp4,Baseline,0.0%,346,0.0,0.9971098265895953,1.0
13_0.mp4,Baseline,0.5%,346,0.0,0.9971098265895953,1.0
13_0.mp4,Baseline,1.0%,346,0.0,0.9971098265895953,1.0
13_0.mp4,Baseline,2.0%,346,0.0,0.9971098265895953,1.0
13_0.mp4,Baseline,5.0%,346,0.0,0.9971098265895953,1.0
13_0.mp4,Baseline,10.0%,346,0.0,0.9971098265895953,1.0
13_0.mp4,FrameDifference,0.0%,0,100.0,0.0,0.0
13_0.mp4,FrameDifference,0.5%,0,100.0,0.0,0.0
13_0.mp4,FrameDifference,1.0%,0,100.0,0.0,0.0
13_0.mp4,FrameDifference,2.0%,0,100.0,0.0,0.0
13_0.mp4,FrameDifference,5.0%,0,100.0,0.0,0.0
13_0.mp4,FrameDifference,10.0%,0,100.0,0.0,0.0
13_0.mp4,MOG2,0.0%,342,1.1560693641618496,0.9853801169590644,0.18730386836198235
13_0.mp4,MOG2,0.5%,342,1.1560693641618496,0.9853801169590644,0.18730386836198235
13_0.mp4,MOG2,1.0%,342,1.1560693641618496,0.9853801169590644,0.18730386836198235
13_0.mp4,MOG2,2.0%,342,1.1560693641618496,0.9853801169590644,0.18730386836198235
13_0.mp4,MOG2,5.0%,342,1.1560693641618496,0.9853801169590644,0.18730386836198235
13_0.mp4,MOG2,10.0%,317,8.38150289017341,0.9842271293375394,0.19577142182869703
13_0.mp4,KNN,0.0%,346,0.0,0.9971098265895953,0.18004036139027546
13_0.mp4,KNN,0.5%,346,0.0,0.9971098265895953,0.18004036139027546
13_0.mp4,KNN,1.0%,346,0.0,0.9971098265895953,0.18004036139027546
13_0.mp4,KNN,2.0%,346,0.0,0.9971098265895953,0.18004036139027546
13_0.mp4,KNN,5.0%,346,0.0,0.9971098265895953,0.18004036139027546
13_0.mp4,KNN,10.0%,345,0.2890173410404624,0.9942028985507246,0.180286818593544
13_0.mp4,GMM,0.0%,56,83.8150289017341,0.9821428571428571,0.06019088062545092
13_0.mp4,GMM,0.5%,56,83.8150289017341,0.9821428571428571,0.06019088062545092
13_0.mp4,GMM,1.0%,56,83.8150289017341,0.9821428571428571,0.06019088062545092
13_0.mp4,GMM,2.0%,56,83.8150289017341,0.9821428571428571,0.06019088062545092
13_0.mp4,GMM,5.0%,52,84.97109826589595,0.9230769230769231,0.06099645796911422
13_0.mp4,GMM,10.0%,0,100.0,0.0,0.0
14.mp4,Baseline,0.0%,232,0.0,0.9956896551724138,1.0
14.mp4,Baseline,0.5%,232,0.0,0.9956896551724138,1.0
14.mp4,Baseline,1.0%,232,0.0,0.9956896551724138,1.0
14.mp4,Baseline,2.0%,232,0.0,0.9956896551724138,1.0
14.mp4,Baseline,5.0%,232,0.0,0.9956896551724138,1.0
14.mp4,Baseline,10.0%,232,0.0,0.9956896551724138,1.0
14.mp4,FrameDifference,0.0%,135,41.810344827586206,0.8074074074074075,0.10072322691615229
14.mp4,FrameDifference,0.5%,135,41.810344827586206,0.8074074074074075,0.10072322691615229
14.mp4,FrameDifference,1.0%,109,53.01724137931034,0.7614678899082569,0.122837068361366
14.mp4,FrameDifference,2.0%,93,59.91379310344828,0.7096774193548387,0.14157188060035844
14.mp4,FrameDifference,5.0%,65,71.98275862068965,0.7692307692307693,0.1874945412660257
14.mp4,FrameDifference,10.0%,47,79.74137931034483,0.6382978723404256,0.2313022680260048
14.mp4,MOG2,0.0%,232,0.0,0.9956896551724138,0.5013319554822198
14.mp4,MOG2,0.5%,232,0.0,0.9956896551724138,0.5013319554822198
14.mp4,MOG2,1.0%,232,0.0,0.9956896551724138,0.5013319554822198
14.mp4,MOG2,2.0%,232,0.0,0.9956896551724138,0.5013319554822198
14.mp4,MOG2,5.0%,230,0.8620689655172413,0.9869565217391304,0.5054544742602657
14.mp4,MOG2,10.0%,224,3.4482758620689653,0.9866071428571429,0.5169907052176339
14.mp4,KNN,0.0%,232,0.0,0.9956896551724138,0.630786034595007
14.mp4,KNN,0.5%,232,0.0,0.9956896551724138,0.630786034595007
14.mp4,KNN,1.0%,232,0.0,0.9956896551724138,0.630786034595007
14.mp4,KNN,2.0%,232,0.0,0.9956896551724138,0.630786034595007
14.mp4,KNN,5.0%,232,0.0,0.9956896551724138,0.630786034595007
14.mp4,KNN,10.0%,232,0.0,0.9956896551724138,0.630786034595007
14.mp4,GMM,0.0%,228,1.7241379310344827,0.9956140350877193,0.1739762845699318
14.mp4,GMM,0.5%,228,1.7241379310344827,0.9956140350877193,0.1739762845699318
14.mp4,GMM,1.0%,227,2.1551724137931036,0.9955947136563876,0.17470877118514444
14.mp4,GMM,2.0%,224,3.4482758620689653,0.9955357142857143,0.1768680972144718
14.mp4,GMM,5.0%,160,31.03448275862069,0.975,0.23458727349175357
14.mp4,GMM,10.0%,117,49.56896551724138,0.9658119658119658,0.2969222515283713
14_0.mp4,Baseline,0.0%,181,0.0,0.994475138121547,1.0
14_0.mp4,Baseline,0.5%,181,0.0,0.994475138121547,1.0
14_0.mp4,Baseline,1.0%,181,0.0,0.994475138121547,1.0
14_0.mp4,Baseline,2.0%,181,0.0,0.994475138121547,1.0
14_0.mp4,Baseline,5.0%,181,0.0,0.994475138121547,1.0
14_0.mp4,Baseline,10.0%,181,0.0,0.994475138121547,1.0
14_0.mp4,FrameDifference,0.0%,0,100.0,0.0,0.0
14_0.mp4,FrameDifference,0.5%,0,100.0,0.0,0.0
14_0.mp4,FrameDifference,1.0%,0,100.0,0.0,0.0
14_0.mp4,FrameDifference,2.0%,0,100.0,0.0,0.0
14_0.mp4,FrameDifference,5.0%,0,100.0,0.0,0.0
14_0.mp4,FrameDifference,10.0%,0,100.0,0.0,0.0
14_0.mp4,MOG2,0.0%,164,9.392265193370166,0.9817073170731707,0.1238641881210478
14_0.mp4,MOG2,0.5%,164,9.392265193370166,0.9817073170731707,0.1238641881210478
14_0.mp4,MOG2,1.0%,164,9.392265193370166,0.9817073170731707,0.1238641881210478
14_0.mp4,MOG2,2.0%,164,9.392265193370166,0.9817073170731707,0.1238641881210478
14_0.mp4,MOG2,5.0%,155,14.3646408839779,0.9741935483870968,0.1288482676224611
14_0.mp4,MOG2,10.0%,79,56.353591160220994,0.9113924050632911,0.1669684716361931
14_0.mp4,KNN,0.0%,181,0.0,0.994475138121547,0.09545468206466125
14_0.mp4,KNN,0.5%,181,0.0,0.994475138121547,0.09545468206466125
14_0.mp4,KNN,1.0%,181,0.0,0.994475138121547,0.09545468206466125
14_0.mp4,KNN,2.0%,181,0.0,0.994475138121547,0.09545468206466125
14_0.mp4,KNN,5.0%,169,6.629834254143646,0.9822485207100592,0.09931298624808231
14_0.mp4,KNN,10.0%,25,86.1878453038674,0.92,0.24201944444444445
14_0.mp4,GMM,0.0%,0,100.0,0.0,0.0
14_0.mp4,GMM,0.5%,0,100.0,0.0,0.0
14_0.mp4,GMM,1.0%,0,100.0,0.0,0.0
14_0.mp4,GMM,2.0%,0,100.0,0.0,0.0
14_0.mp4,GMM,5.0%,0,100.0,0.0,0.0
14_0.mp4,GMM,10.0%,0,100.0,0.0,0.0
16.mp4,Baseline,0.0%,263,0.0,0.9961977186311787,1.0
16.mp4,Baseline,0.5%,263,0.0,0.9961977186311787,1.0
16.mp4,Baseline,1.0%,263,0.0,0.9961977186311787,1.0
16.mp4,Baseline,2.0%,263,0.0,0.9961977186311787,1.0
16.mp4,Baseline,5.0%,263,0.0,0.9961977186311787,1.0
16.mp4,Baseline,10.0%,263,0.0,0.9961977186311787,1.0
16.mp4,FrameDifference,0.0%,42,84.03041825095056,0.6666666666666666,0.06773428426248548
16.mp4,FrameDifference,0.5%,42,84.03041825095056,0.6666666666666666,0.06773428426248548
16.mp4,FrameDifference,1.0%,42,84.03041825095056,0.6666666666666666,0.06773428426248548
16.mp4,FrameDifference,2.0%,42,84.03041825095056,0.6666666666666666,0.06773428426248548
16.mp4,FrameDifference,5.0%,31,88.212927756654,0.6451612903225806,0.07615681549960664
16.mp4,FrameDifference,10.0%,6,97.71863117870723,0.8333333333333334,0.11114329268292683
16.mp4,MOG2,0.0%,256,2.6615969581749046,0.984375,0.18294347251333837
16.mp4,MOG2,0.5%,256,2.6615969581749046,0.984375,0.18294347251333837
16.mp4,MOG2,1.0%,256,2.6615969581749046,0.984375,0.18294347251333837
16.mp4,MOG2,2.0%,256,2.6615969581749046,0.984375,0.18294347251333837
16.mp4,MOG2,5.0%,246,6.4638783269961975,0.9796747967479674,0.1885907445964703
16.mp4,MOG2,10.0%,224,14.82889733840304,0.9732142857142857,0.1994753783754354
16.mp4,KNN,0.0%,263,0.0,0.9961977186311787,0.18607327506259863
16.mp4,KNN,0.5%,263,0.0,0.9961977186311787,0.18607327506259863
16.mp4,KNN,1.0%,263,0.0,0.9961977186311787,0.18607327506259863
16.mp4,KNN,2.0%,263,0.0,0.9961977186311787,0.18607327506259863
16.mp4,KNN,5.0%,263,0.0,0.9961977186311787,0.18607327506259863
16.mp4,KNN,10.0%,241,8.365019011406844,0.9875518672199171,0.19512773884222243
16.mp4,GMM,0.0%,132,49.80988593155893,0.946969696969697,0.04942702559127862
16.mp4,GMM,0.5%,132,49.80988593155893,0.946969696969697,0.04942702559127862
16.mp4,GMM,1.0%,132,49.80988593155893,0.946969696969697,0.04942702559127862
16.mp4,GMM,2.0%,132,49.80988593155893,0.946969696969697,0.04942702559127862
16.mp4,GMM,5.0%,45,82.88973384030417,0.9111111111111111,0.06097696476964771
16.mp4,GMM,10.0%,0,100.0,0.0,0.0
16_0.mp4,Baseline,0.0%,281,0.0,0.99644128113879,1.0
16_0.mp4,Baseline,0.5%,281,0.0,0.99644128113879,1.0
16_0.mp4,Baseline,1.0%,281,0.0,0.99644128113879,1.0
16_0.mp4,Baseline,2.0%,281,0.0,0.99644128113879,1.0
16_0.mp4,Baseline,5.0%,281,0.0,0.99644128113879,1.0
16_0.mp4,Baseline,10.0%,281,0.0,0.99644128113879,1.0
16_0.mp4,FrameDifference,0.0%,1,99.644128113879,0.0,0.05643347537878788
16_0.mp4,FrameDifference,0.5%,1,99.644128113879,0.0,0.05643347537878788
16_0.mp4,FrameDifference,1.0%,1,99.644128113879,0.0,0.05643347537878788
16_0.mp4,FrameDifference,2.0%,1,99.644128113879,0.0,0.05643347537878788
16_0.mp4,FrameDifference,5.0%,1,99.644128113879,0.0,0.05643347537878788
16_0.mp4,FrameDifference,10.0%,0,100.0,0.0,0.0
16_0.mp4,MOG2,0.0%,276,1.7793594306049825,0.9927536231884058,0.1213625155540916
16_0.mp4,MOG2,0.5%,276,1.7793594306049825,0.9927536231884058,0.1213625155540916
16_0.mp4,MOG2,1.0%,276,1.7793594306049825,0.9927536231884058,0.1213625155540916
16_0.mp4,MOG2,2.0%,276,1.7793594306049825,0.9927536231884058,0.1213625155540916
16_0.mp4,MOG2,5.0%,274,2.491103202846975,0.9890510948905109,0.12188641950987977
16_0.mp4,MOG2,10.0%,164,41.637010676156585,0.9146341463414634,0.149544282862928
16_0.mp4,KNN,0.0%,281,0.0,0.99644128113879,0.17512785635491931
16_0.mp4,KNN,0.5%,281,0.0,0.99644128113879,0.17512785635491931
16_0.mp4,KNN,1.0%,281,0.0,0.99644128113879,0.17512785635491931
16_0.mp4,KNN,2.0%,281,0.0,0.99644128113879,0.17512785635491931
16_0.mp4,KNN,5.0%,281,0.0,0.99644128113879,0.17512785635491931
16_0.mp4,KNN,10.0%,245,12.811387900355871,0.9877551020408163,0.1892073638167388
16_0.mp4,GMM,0.0%,4,98.57651245551602,0.5,0.05854936079545455
16_0.mp4,GMM,0.5%,4,98.57651245551602,0.5,0.05854936079545455
16_0.mp4,GMM,1.0%,4,98.57651245551602,0.5,0.05854936079545455
16_0.mp4,GMM,2.0%,4,98.57651245551602,0.5,0.05854936079545455
16_0.mp4,GMM,5.0%,4,98.57651245551602,0.5,0.05854936079545455
16_0.mp4,GMM,10.0%,0,100.0,0.0,0.0
17.mp4,Baseline,0.0%,391,0.0,0.9974424552429667,1.0
17.mp4,Baseline,0.5%,391,0.0,0.9974424552429667,1.0
17.mp4,Baseline,1.0%,391,0.0,0.9974424552429667,1.0
17.mp4,Baseline,2.0%,391,0.0,0.9974424552429667,1.0
17.mp4,Baseline,5.0%,391,0.0,0.9974424552429667,1.0
17.mp4,Baseline,10.0%,391,0.0,0.9974424552429667,1.0
17.mp4,FrameDifference,0.0%,116,70.33248081841433,0.6724137931034483,0.013610587284482762
17.mp4,FrameDifference,0.5%,116,70.33248081841433,0.6724137931034483,0.013610587284482762
17.mp4,FrameDifference,1.0%,64,83.63171355498721,0.625,0.01867816501193576
17.mp4,FrameDifference,2.0%,24,93.86189258312021,0.7083333333333334,0.02578974971064815
17.mp4,FrameDifference,5.0%,0,100.0,0.0,0.0
17.mp4,FrameDifference,10.0%,0,100.0,0.0,0.0
17.mp4,MOG2,0.0%,388,0.7672634271099744,0.9896907216494846,0.03909427184009882
17.mp4,MOG2,0.5%,388,0.7672634271099744,0.9896907216494846,0.03909427184009882
17.mp4,MOG2,1.0%,357,8.695652173913043,0.9859943977591037,0.04173531478563649
17.mp4,MOG2,2.0%,281,28.13299232736573,0.9786476868327402,0.04908038240781931
17.mp4,MOG2,5.0%,88,77.49360613810742,0.9659090909090909,0.08063628225615531
17.mp4,MOG2,10.0%,4,98.9769820971867,0.5,0.32612901475694445
17.mp4,KNN,0.0%,391,0.0,0.9974424552429667,0.045383323675937705
17.mp4,KNN,0.5%,391,0.0,0.9974424552429667,0.045383323675937705
17.mp4,KNN,1.0%,361,7.672634271099745,0.9916897506925207,0.04838964573234066
17.mp4,KNN,2.0%,292,25.31969309462916,0.9897260273972602,0.056293447369672685
17.mp4,KNN,5.0%,117,70.076726342711,0.9487179487179487,0.09143288520892681
17.mp4,KNN,10.0%,4,98.9769820971867,0.75,0.9822523328993056
17.mp4,GMM,0.0%,302,22.762148337595907,0.9933774834437086,0.018384963955573947
17.mp4,GMM,0.5%,302,22.762148337595907,0.9933774834437086,0.018384963955573947
17.mp4,GMM,1.0%,223,42.96675191815857,0.9775784753363229,0.022188842955904328
17.mp4,GMM,2.0%,95,75.70332480818415,0.9473684210526315,0.03090318896198829
17.mp4,GMM,5.0%,10,97.44245524296676,0.9,0.054955295138888895
17.mp4,GMM,10.0%,0,100.0,0.0,0.0
17_0.mp4,Baseline,0.0%,56,0.0,0.9821428571428571,1.0
17_0.mp4,Baseline,0.5%,56,0.0,0.9821428571428571,1.0
17_0.mp4,Baseline,1.0%,56,0.0,0.9821428571428571,1.0
17_0.mp4,Baseline,2.0%,56,0.0,0.9821428571428571,1.0
17_0.mp4,Baseline,5.0%,56,0.0,0.9821428571428571,1.0
17_0.mp4,Baseline,10.0%,56,0.0,0.9821428571428571,1.0
17_0.mp4,FrameDifference,0.0%,1,98.21428571428571,0.0,0.09829931972789116
17_0.mp4,FrameDifference,0.5%,1,98.21428571428571,0.0,0.09829931972789116
17_0.mp4,FrameDifference,1.0%,1,98.21428571428571,0.0,0.09829931972789116
17_0.mp4,FrameDifference,2.0%,1,98.21428571428571,0.0,0.09829931972789116
17_0.mp4,FrameDifference,5.0%,1,98.21428571428571,0.0,0.09829931972789116
17_0.mp4,FrameDifference,10.0%,0,100.0,0.0,0.0
17_0.mp4,MOG2,0.0%,45,19.642857142857142,0.9555555555555556,0.16896006550768458
17_0.mp4,MOG2,0.5%,45,19.642857142857142,0.9555555555555556,0.16896006550768458
17_0.mp4,MOG2,1.0%,45,19.642857142857142,0.9555555555555556,0.16896006550768458
17_0.mp4,MOG2,2.0%,45,19.642857142857142,0.9555555555555556,0.16896006550768458
17_0.mp4,MOG2,5.0%,45,19.642857142857142,0.9555555555555556,0.16896006550768458
17_0.mp4,MOG2,10.0%,41,26.785714285714285,0.9024390243902439,0.17672833360986673
17_0.mp4,KNN,0.0%,56,0.0,0.9821428571428571,0.2415530349044379
17_0.mp4,KNN,0.5%,56,0.0,0.9821428571428571,0.2415530349044379
17_0.mp4,KNN,1.0%,56,0.0,0.9821428571428571,0.2415530349044379
17_0.mp4,KNN,2.0%,56,0.0,0.9821428571428571,0.2415530349044379
17_0.mp4,KNN,5.0%,56,0.0,0.9821428571428571,0.2415530349044379
17_0.mp4,KNN,10.0%,56,0.0,0.9821428571428571,0.2415530349044379
17_0.mp4,GMM,0.0%,27,51.78571428571429,0.9629629629629629,0.10182140757537583
17_0.mp4,GMM,0.5%,27,51.78571428571429,0.9629629629629629,0.10182140757537583
17_0.mp4,GMM,1.0%,27,51.78571428571429,0.9629629629629629,0.10182140757537583
17_0.mp4,GMM,2.0%,27,51.78571428571429,0.9629629629629629,0.10182140757537583
17_0.mp4,GMM,5.0%,27,51.78571428571429,0.9629629629629629,0.10182140757537583
17_0.mp4,GMM,10.0%,13,76.78571428571429,0.9230769230769231,0.1201279870922728
18_0.mp4,Baseline,0.0%,284,0.0,0.9964788732394366,1.0
18_0.mp4,Baseline,0.5%,284,0.0,0.9964788732394366,1.0
18_0.mp4,Baseline,1.0%,284,0.0,0.9964788732394366,1.0
18_0.mp4,Baseline,2.0%,284,0.0,0.9964788732394366,1.0
18_0.mp4,Baseline,5.0%,284,0.0,0.9964788732394366,1.0
18_0.mp4,Baseline,10.0%,284,0.0,0.9964788732394366,1.0
18_0.mp4,FrameDifference,0.0%,169,40.49295774647887,0.39644970414201186,0.04773458045693624
18_0.mp4,FrameDifference,0.5%,169,40.49295774647887,0.39644970414201186,0.04773458045693624
18_0.mp4,FrameDifference,1.0%,167,41.19718309859155,0.38922155688622756,0.04821977861406817
18_0.mp4,FrameDifference,2.0%,144,49.29577464788733,0.3263888888888889,0.05337133420674728
18_0.mp4,FrameDifference,5.0%,68,76.05633802816901,0.17647058823529413,0.07213323588984204
18_0.mp4,FrameDifference,10.0%,5,98.23943661971832,0.2,0.15966941550925925
18_0.mp4,MOG2,0.0%,282,0.7042253521126761,0.9893617021276596,0.17784958987966248
18_0.mp4,MOG2,0.5%,282,0.7042253521126761,0.9893617021276596,0.17784958987966248
18_0.mp4,MOG2,1.0%,282,0.7042253521126761,0.9893617021276596,0.17784958987966248
18_0.mp4,MOG2,2.0%,281,1.056338028169014,0.9857651245551602,0.17842931285285138
18_0.mp4,MOG2,5.0%,275,3.169014084507042,0.9745454545454545,0.18149888643378229
18_0.mp4,MOG2,10.0%,259,8.80281690140845,0.9845559845559846,0.18819512406751995
18_0.mp4,KNN,0.0%,284,0.0,0.9964788732394366,0.19324837613159682
18_0.mp4,KNN,0.5%,284,0.0,0.9964788732394366,0.19324837613159682
18_0.mp4,KNN,1.0%,284,0.0,0.9964788732394366,0.19324837613159682
18_0.mp4,KNN,2.0%,284,0.0,0.9964788732394366,0.19324837613159682
18_0.mp4,KNN,5.0%,284,0.0,0.9964788732394366,0.19324837613159682
18_0.mp4,KNN,10.0%,268,5.633802816901409,0.9925373134328358,0.19960555566352275
18_0.mp4,GMM,0.0%,280,1.4084507042253522,0.9964285714285714,0.05569671361744931
18_0.mp4,GMM,0.5%,280,1.4084507042253522,0.9964285714285714,0.05569671361744931
18_0.mp4,GMM,1.0%,279,1.7605633802816902,0.992831541218638,0.05586109918442189
18_0.mp4,GMM,2.0%,270,4.929577464788732,0.9888888888888889,0.05720887542152494
18_0.mp4,GMM,5.0%,193,32.04225352112676,0.9740932642487047,0.06378416125943517
18_0.mp4,GMM,10.0%,0,100.0,0.0,0.0
1_0.mp4,Baseline,0.0%,83,0.0,0.9879518072289156,1.0
1_0.mp4,Baseline,0.5%,83,0.0,0.9879518072289156,1.0
1_0.mp4,Baseline,1.0%,83,0.0,0.9879518072289156,1.0
1_0.mp4,Baseline,2.0%,83,0.0,0.9879518072289156,1.0
1_0.mp4,Baseline,5.0%,83,0.0,0.9879518072289156,1.0
1_0.mp4,Baseline,10.0%,83,0.0,0.9879518072289156,1.0
1_0.mp4,FrameDifference,0.0%,22,73.49397590361446,0.3181818181818182,0.020391222252924376
1_0.mp4,FrameDifference,0.5%,22,73.49397590361446,0.3181818181818182,0.020391222252924376
1_0.mp4,FrameDifference,1.0%,22,73.49397590361446,0.3181818181818182,0.020391222252924376
1_0.mp4,FrameDifference,2.0%,10,87.95180722891565,0.0,0.023904825227963524
1_0.mp4,FrameDifference,5.0%,0,100.0,0.0,0.0
1_0.mp4,FrameDifference,10.0%,0,100.0,0.0,0.0
1_0.mp4,MOG2,0.0%,82,1.2048192771084338,0.975609756097561,0.11935774828872908
1_0.mp4,MOG2,0.5%,82,1.2048192771084338,0.975609756097561,0.11935774828872908
1_0.mp4,MOG2,1.0%,82,1.2048192771084338,0.975609756097561,0.11935774828872908
1_0.mp4,MOG2,2.0%,76,8.433734939759036,0.9473684210526315,0.1273527902202314
1_0.mp4,MOG2,5.0%,54,34.93975903614458,0.9074074074074074,0.16847729980487075
1_0.mp4,MOG2,10.0%,39,53.01204819277109,0.8461538461538461,0.20243088028992287
1_0.mp4,KNN,0.0%,83,0.0,0.9879518072289156,0.12043413013757148
1_0.mp4,KNN,0.5%,83,0.0,0.9879518072289156,0.12043413013757148
1_0.mp4,KNN,1.0%,83,0.0,0.9879518072289156,0.12043413013757148
1_0.mp4,KNN,2.0%,83,0.0,0.9879518072289156,0.12043413013757148
1_0.mp4,KNN,5.0%,63,24.096385542168676,0.9523809523809523,0.1463683138740128
1_0.mp4,KNN,10.0%,28,66.26506024096386,0.8571428571428571,0.24752779436242575
1_0.mp4,GMM,0.0%,9,89.1566265060241,0.8888888888888888,0.0172369272768209
1_0.mp4,GMM,0.5%,9,89.1566265060241,0.8888888888888888,0.0172369272768209
1_0.mp4,GMM,1.0%,9,89.1566265060241,0.8888888888888888,0.0172369272768209
1_0.mp4,GMM,2.0%,0,100.0,0.0,0.0
1_0.mp4,GMM,5.0%,0,100.0,0.0,0.0
1_0.mp4,GMM,10.0%,0,100.0,0.0,0.0
20_0.mp4,Baseline,0.0%,481,0.0,0.997920997920998,1.0
20_0.mp4,Baseline,0.5%,481,0.0,0.997920997920998,1.0
20_0.mp4,Baseline,1.0%,481,0.0,0.997920997920998,1.0
20_0.mp4,Baseline,2.0%,481,0.0,0.997920997920998,1.0
20_0.mp4,Baseline,5.0%,481,0.0,0.997920997920998,1.0
20_0.mp4,Baseline,10.0%,481,0.0,0.997920997920998,1.0
20_0.mp4,FrameDifference,0.0%,0,100.0,0.0,0.0
20_0.mp4,FrameDifference,0.5%,0,100.0,0.0,0.0
20_0.mp4,FrameDifference,1.0%,0,100.0,0.0,0.0
20_0.mp4,FrameDifference,2.0%,0,100.0,0.0,0.0
20_0.mp4,FrameDifference,5.0%,0,100.0,0.0,0.0
